date,ticker,price
2019-10-07,BBRI,3683.977051
2019-10-14,BBRI,3918.924561
2019-10-21,BBRI,3975.312012
2019-10-28,BBRI,3928.322266
2019-11-04,BBRI,3749.762207
2019-11-11,BBRI,3843.741455
2019-11-18,BBRI,3956.516113
2019-11-25,BBRI,3843.741455
2019-12-02,BBRI,3918.924561
2019-12-09,BBRI,4022.30127
2019-12-16,BBRI,4097.484863
2019-12-23,BBRI,4163.269531
2019-12-30,BBRI,4153.87207
2020-01-06,BBRI,4144.474121
2020-01-13,BBRI,4351.228027
2020-01-20,BBRI,4454.60498
2020-01-27,BBRI,4191.463867
2020-02-03,BBRI,4276.044434
2020-02-10,BBRI,4276.044434
2020-02-17,BBRI,4238.453125
2020-02-24,BBRI,3937.720215
2020-03-02,BBRI,3915.568604
2020-03-09,BBRI,3632.397949
2020-03-16,BBRI,2743.827393
2020-03-23,BBRI,3153.936768
2020-03-30,BBRI,2821.943604
2020-04-06,BBRI,2724.29834
2020-04-13,BBRI,2763.356445
2020-04-20,BBRI,2568.066162
2020-04-27,BBRI,2665.711426
2020-05-04,BBRI,2529.008301
2020-05-11,BBRI,2187.250244
2020-05-18,BBRI,2421.598633
2020-05-25,BBRI,2880.530518
2020-06-01,BBRI,3036.762695
2020-06-08,BBRI,2958.646729
2020-06-15,BBRI,3026.998291
2020-06-22,BBRI,2958.646729
2020-06-29,BBRI,2978.175781
2020-07-06,BBRI,3036.762695
2020-07-13,BBRI,3026.998291
2020-07-20,BBRI,3017.233643
2020-07-27,BBRI,3085.585205
2020-08-03,BBRI,3036.762695
2020-08-10,BBRI,3261.346436
2020-08-17,BBRI,3476.165771
2020-08-24,BBRI,3603.104248
2020-08-31,BBRI,3466.401123
2020-09-07,BBRI,3173.46582
2020-09-14,BBRI,3144.172363
2020-09-21,BBRI,3085.585205
2020-09-28,BBRI,3026.998291
2020-10-05,BBRI,3075.820801
2020-10-12,BBRI,3173.46582
2020-10-19,BBRI,3212.523926
2020-10-26,BBRI,3280.875488
2020-11-02,BBRI,3476.165771
2020-11-09,BBRI,3905.804199
2020-11-16,BBRI,3925.333252
2020-11-23,BBRI,4169.445801
2020-11-30,BBRI,4198.739258
2020-12-07,BBRI,4179.210449
2020-12-14,BBRI,4179.210449
2020-12-21,BBRI,4062.036377
2020-12-28,BBRI,4071.800781
2021-01-04,BBRI,4286.620117
2021-01-11,BBRI,4472.145996
2021-01-18,BBRI,4608.849121
2021-01-25,BBRI,4081.56543
2021-02-01,BBRI,4364.736328
2021-02-08,BBRI,4569.791016
2021-02-15,BBRI,4677.200684
2021-02-22,BBRI,4599.084473
2021-03-01,BBRI,4657.671387
2021-03-08,BBRI,4472.145996
2021-03-15,BBRI,4560.026367
2021-03-22,BBRI,4608.849121
2021-03-29,BBRI,4188.975098
2021-04-05,BBRI,4247.562012
2021-04-12,BBRI,4340
2021-04-19,BBRI,4250
2021-04-26,BBRI,4050
2021-05-03,BBRI,4050
2021-05-10,BBRI,3990
2021-05-17,BBRI,3890
2021-05-24,BBRI,4070
2021-05-31,BBRI,4340
2021-06-07,BBRI,4280
2021-06-14,BBRI,4230
2016-06-13,ELSA,488.642487
2016-06-20,ELSA,461.495667
2016-06-27,ELSA,466.020142
2016-07-04,ELSA,466.020142
2016-07-11,ELSA,484.118042
2016-07-18,ELSA,466.020142
2016-07-25,ELSA,484.118042
2016-08-01,ELSA,493.166992
2016-08-08,ELSA,461.495667
2016-08-15,ELSA,466.020142
2016-08-22,ELSA,461.495667
2016-08-29,ELSA,441.588013
2016-09-05,ELSA,439.778259
2016-09-12,ELSA,401.772736
2016-09-19,ELSA,403.58252
2016-09-26,ELSA,412.631439
2016-10-03,ELSA,432.539093
2016-10-10,ELSA,448.827179
2016-10-17,ELSA,452.446777
2016-10-24,ELSA,419.870575
2016-10-31,ELSA,394.533569
2016-11-07,ELSA,390.914001
2016-11-14,ELSA,371.006317
2016-11-21,ELSA,376.435699
2016-11-28,ELSA,419.870575
2016-12-05,ELSA,416.251007
2016-12-12,ELSA,401.772736
2016-12-19,ELSA,378.245483
2016-12-26,ELSA,380.055267
